165	6 Weeks-6 Months PNC	55	5	Nutrition	Post-Partum	N/A	"Tip from Mother Reminder: keep clean water and drink only boiled water. Drinking water directly from ponds, rivers or lakes can make mother and child sick."	155	
166	6 Weeks-6 Months PNC	56	1	PNC	Post-Partum	N/A	"Parents, have you and baby been to the health facility? It is important that you are seen by a health worker at 6 weeks and at 6 months after the baby is born."	159	
167	6 Weeks-6 Months PNC	56	3	PNC	Post-Partum	N/A	"Parent, from 6 months after birth you may start giving the baby something to eat besides breast milk. Ask a health worker what food is best for the baby."	153	
168	6 Weeks-6 Months PNC	56	5	Malaria	Post-Partum	N/A	"Health Tip: Mother if you have fever, headache, joint pain, poor appetite, nausea or vomiting, go to a health facility and check for malaria."	141	
169	6 Weeks-6 Months PNC	57	1	PNC	Post-Partum	N/A	"Parent, clean the baby's umbilical cord only with boiled water and a clean cloth. Do not cover it with anything. It will become dry and fall off eventually."	156	
170	6 Weeks-6 Months PNC	57	3	PNC	Post-Partum	N/A	"Dear Couple, make sure your baby is immunised immediately after birth against TB and Polio. Ask your doctor for information about immunizations for your baby."	158	
171	6 Weeks-6 Months PNC	57	5	PNC	Post-Partum	N/A	"Dear Mother, breast milk has all the nutrients that your baby needs. Give your baby only breast milk and nothing else for the first 6 months of life."	149	
172	6 Weeks-6 Months PNC	58	1	PNC	Post-Partum	N/A	"Dear Mother, if you delivered at home make sure you visit the health facility within the first two days after delivery. Visit again at 6 weeks and 6 months."	156	
173	6 Weeks-6 Months PNC	58	3	PNC	Post-Partum	N/A	"Dear Parent, infection of the umbilical cord is very serious. If the umbilical cord looks red, feels hot or has pus, visit the health facility immediately."	155	
174	6 Weeks-6 Months PNC	58	5	PNC	Post-Partum	N/A	"Dear Mother, remember to go with your baby to a health facility for a health check six weeks and six months after delivery."	123	
175	6 Weeks-6 Months PNC	59	1	Birth Planning	Post-Partum	N/A	"Dear Parent, make a budget of your weekly expenses and plan with your partner on how you will meet the demands of your baby. Affordable solutions are available."	160	
176	6 Weeks-6 Months PNC	59	3	PMTCT	Post-Partum	N/A	"Dear Parent, HIV positive mothers can receive medicine from the health facility for their health and protection of the baby. Go NOW if you are HIV positive."	156	
177	6 Weeks-6 Months PNC	59	5	Birth Spacing	Post-Partum	N/A	"Dear Parent, a mother can get pregnant soon after birth. Ask your health worker about birth spacing"	99	
178	6 Weeks-6 Months PNC	60	1	PNC	Post-Partum	N/A	"Mother, a VHT should visit you at least 3 times in the week after delivery to check your health and that of your baby. Find out which VHT lives close to you. "	158	
179	6 Weeks-6 Months PNC	60	3	Birth Spacing	Post-Partum	N/A	"Dear Parents, take time before having another child, spacing of two to three years is recommended. Ask your health worker about birth spacing."	142	
180	6 Weeks-6 Months PNC	60	5	Malaria	Post-Partum	N/A	Malaria is very dangerous to babies! Prevent malaria by sleeping with your baby under a mosquito net. Visit the health facility for a free net or buy one.	154	
181	6 Weeks-6 Months PNC	61	1	Danger Signs	Post-Partum	N/A	"Parent, If baby has a fever, problems breathing, cries all the time, is unable to breastfeed, moves less than normal or is shaking, see a doctor NOW."	149	
182	6 Weeks-6 Months PNC	61	3	PNC	Post-Partum	N/A	"Parents, do not give your baby local herbs. Only use medicine that a health worker has given to you. Visit a health facility whenever the baby is sick."	151	
183	6 Weeks-6 Months PNC	61	5	PMTCT	Post-Partum	N/A	"Health Tip: If you are HIV positive, take your baby again for HIV testing when he or she has stopped breastfeeding at 6 months old."	131	
184	6 Weeks-6 Months PNC	62	1	PNC	Post-Partum	N/A	"When the baby is 6 months, go see a health worker to check baby weight/height, test for HIV, get medicine and talk about what foods they can eat. Don't forget!"	159	
185	6 Weeks-6 Months PNC	62	3	PMTCT	Post-Partum	N/A	"Parents, if you are HIV positive, take your baby to the health facility for HIV testing at 6 weeks. "	100	
186	6 Weeks-6 Months PNC	62	5	PMTCT	Post-Partum	N/A	"Health Tip: If you are HIV positive, give your baby recommended medicine to prevent HIV. Store drugs properly by keeping them away from sunlight, water and heat"	160	
187	6 Weeks-6 Months PNC	63	1	Danger Signs	Post-Partum	N/A	Health Tip: If your baby is not feeding well this could be a sign of sickness. Take your baby to the health facility for a check.	129	
188	6 Weeks-6 Months PNC	63	3	Birth Spacing	Post-Partum	N/A	"Health Tip: Parents, using family planning methods will not make you infertile. It helps you plan for your next baby when you are ready."	136	
189	6 Weeks-6 Months PNC	63	5	Nutrition	Post-Partum	N/A	"Mothers, eat a balanced diet of 3 to 4 meals a day when breastfeeding and drink plenty of boiled water. This will help you have enough milk for the baby. "	154	
